953.279	20427.11138
959.192	18368.81717
965.105	16890.35679
971.017	16357.2886
976.929	16944.35701
982.842	18626.36965
988.754	21367.06028
994.666	25177.01047
1000.578	29801.12827
1006.49	35112.85202
1012.401	40805.08942
1018.313	46471.66611
1024.224	51831.54725
1030.136	56550.48716
1036.047	60071.39194
1041.958	62369.33117
1047.869	63158.90125
1053.78	62461.5178
1059.691	60278.88518
1065.601	57026.09318
1071.512	53013.35527
1077.422	48766.34421
1083.332	44493.70549
1089.242	40374.03851
1095.152	36734.48236
1101.062	33819.68399
1106.972	31797.19864
1112.882	30716.22025
1118.791	30544.80323
1124.701	30949.20743
1130.61	31193.57704
1136.519	30057.56476
1142.428	27524.14913
1148.337	25623.28411
1154.246	25582.26376
1160.154	26777.08635
1166.063	28159.68451
1171.971	29564.91231
1177.88	30729.2749
1183.788	31402.11054
1189.696	31597.65787
1195.604	31640.66159
1201.512	31782.6422
1207.42	32062.61057
1213.327	32579.78305
1219.235	33184.92443
1225.142	33440.52228
1231.049	32433.33103
1236.957	29103.49806
1242.864	25028.78028
1248.77	23155.04571
1254.677	23846.34778
1260.584	25515.45487
1266.49	26597.74844
1272.397	26648.96431
1278.303	25847.84312
1284.209	24568.206
1290.115	22914.14288
1296.021	21070.79832
1301.927	19129.96035
1307.833	17148.39947
1313.738	15237.8675
1319.644	13434.30867
1325.549	11761.26382
1331.454	10407.50928
1337.359	9379.95078
1343.264	8664.54537
1349.169	8307.68416
1355.074	8144.86731
1360.978	8042.43643
1366.883	8005.21803
1372.787	7990.63678
1378.692	8039.72206
1384.596	8195.7421
1390.5	8363.20102
1396.404	8519.41036
1402.307	8686.95056
1408.211	8843.01457
1414.115	8984.12567
1420.018	9127.15603
1425.921	9211.69202
1431.824	9244.88959
1437.728	9293.9456
1443.63	9278.55598
1449.533	9253.2193
1455.436	9228.03873
1461.339	9198.94494
1467.241	9135.13853
1473.143	9070.00792
1479.046	8988.28248
1484.948	8891.62981
1490.85	8781.78719
1496.751	8629.8238
1502.653	8459.86102
1508.555	8232.4361
1514.456	7945.37883
1520.358	7579.83178
1526.259	7218.27637
1532.16	6813.12594
1538.061	6377.5664
1543.962	6015.75429
1549.863	5716.6938
1555.763	5471.48903
1561.664	5306.42603
1567.564	5199.25891
1573.465	5178.48357
1579.365	5179.45795
1585.265	5213.7182
1591.165	5295.67264
1597.065	5374.21832
1602.964	5451.84329
1608.864	5537.97893
1614.763	5628.18821
1620.663	5698.73501
1626.562	5735.22691
1632.461	5780.62898
1638.36	5748.20884
1644.259	5757.18831
1650.158	5689.86004
1656.056	5597.24818
1661.955	5471.26281
1667.853	5339.67821
1673.751	5218.36397
1679.649	5051.93759
1685.547	4902.76107
1691.445	4757.3494
1697.343	4632.33363
1703.241	4514.54256
