953.279	19303.80469
959.192	17137.01755
965.105	15619.10929
971.017	15158.79184
976.929	15783.90602
982.842	17469.54672
988.754	20165.2742
994.666	23909.62372
1000.578	28444.409
1006.49	33674.63411
1012.401	39310.23918
1018.313	44947.47614
1024.224	50329.47451
1030.136	55117.77404
1036.047	58720.56755
1041.958	61099.33343
1047.869	61985.08665
1053.78	61401.36299
1059.691	59336.55247
1065.601	56152.03665
1071.512	52125.41303
1077.422	47863.30064
1083.332	43575.47188
1089.242	39417.31237
1095.152	35732.9847
1101.062	32766.08179
1106.972	30692.92665
1112.882	29529.60433
1118.791	29241.84834
1124.701	29466.39457
1130.61	29416.51267
1136.519	27886.36847
1142.428	24957.61666
1148.337	22719.48633
1154.246	22483.4459
1160.154	23643.70064
1166.063	25119.55067
1171.971	26682.22011
1177.88	28052.74185
1183.788	28986.12045
1189.696	29445.59197
1195.604	29716.60472
1201.512	30010.10696
1207.42	30374.58061
1213.327	30860.79414
1219.235	31318.03158
1225.142	31381.13773
1231.049	30322.63494
1236.957	27176.4504
1242.864	23386.17731
1248.77	21658.38857
1254.677	22279.00082
1260.584	23802.53857
1266.49	24747.98937
1272.397	24722.31192
1278.303	23873.76425
1284.209	22551.95143
1290.115	20910.98967
1296.021	19094.13927
1301.927	17247.93588
1307.833	15386.65086
1313.738	13641.03508
1319.644	12028.86888
1325.549	10588.48474
1331.454	9482.32991
1337.359	8675.01739
1343.264	8140.6219
1349.169	7904.00058
1355.074	7817.55358
1360.978	7775.96503
1366.883	7792.33949
1372.787	7832.7794
1378.692	7907.9853
1384.596	8065.05609
1390.5	8229.25214
1396.404	8383.31274
1402.307	8545.9922
1408.211	8699.63165
1414.115	8836.05701
1420.018	8974.9076
1425.921	9059.1033
1431.824	9090.96477
1437.728	9139.32976
1443.63	9119.86915
1449.533	9094.91263
1455.436	9069.38182
1461.339	9039.17219
1467.241	8973.48141
1473.143	8901.40488
1479.046	8820.33284
1484.948	8723.89772
1490.85	8615.68104
1496.751	8465.20191
1502.653	8300.48132
1508.555	8077.42723
1514.456	7797.94263
1520.358	7442.96337
1526.259	7090.50232
1532.16	6699.93285
1538.061	6275.68691
1543.962	5925.85189
1549.863	5631.09429
1555.763	5393.16766
1561.664	5235.57254
1567.564	5128.73808
1573.465	5112.76539
1579.365	5115.56669
1585.265	5150.5919
1591.165	5235.71174
1597.065	5315.71782
1602.964	5390.85336
1608.864	5475.00404
1614.763	5569.78864
1620.663	5638.36818
1626.562	5672.00576
1632.461	5718.85164
1638.36	5684.48287
1644.259	5693.70586
1650.158	5625.09072
1656.056	5530.58338
1661.955	5407.62768
1667.853	5275.38397
1673.751	5156.62957
1679.649	4991.19788
1685.547	4845.121
1691.445	4704.04395
1697.343	4580.94405
1703.241	4467.6432
