953.279	19363.99302
959.192	17282.55759
965.105	15792.7573
971.017	15308.83595
976.929	15895.97906
982.842	17545.40895
988.754	20200.91068
994.666	23896.2577
1000.578	28381.50173
1006.49	33545.98285
1012.401	39104.80132
1018.313	44645.31555
1024.224	49910.64876
1030.136	54591.64255
1036.047	58105.30645
1041.958	60404.08911
1047.869	61240.07319
1053.78	60622.23917
1059.691	58584.63569
1065.601	55452.81422
1071.512	51491.2517
1077.422	47314.67048
1083.332	43118.20441
1089.242	39041.12385
1095.152	35436.12966
1101.062	32533.67336
1106.972	30513.35258
1112.882	29388.62791
1118.791	29142.78303
1124.701	29424.51631
1130.61	29483.03323
1136.519	28146.28689
1142.428	25434.79341
1148.337	23363.02653
1154.246	23199.60954
1160.154	24339.12539
1166.063	25754.17951
1171.971	27235.1358
1177.88	28502.34955
1183.788	29333.95046
1189.696	29696.36546
1195.604	29884.7301
1201.512	30119.45949
1207.42	30460.65611
1213.327	30952.46683
1219.235	31463.90272
1225.142	31602.93094
1231.049	30594.18909
1236.957	27435.30632
1242.864	23609.13428
1248.77	21858.42815
1254.677	22490.23846
1260.584	24045.08953
1266.49	25024.8344
1272.397	25039.1147
1278.303	24217.20038
1284.209	22937.76308
1290.115	21317.62955
1296.021	19518.21966
1301.927	17668.18565
1307.833	15786.77019
1313.738	14004.50424
1319.644	12347.45077
1325.549	10842.63612
1331.454	9660.71114
1337.359	8781.28275
1343.264	8191.84475
1349.169	7916.73775
1355.074	7803.02374
1360.978	7739.05698
1366.883	7733.74957
1372.787	7758.33761
1378.692	7819.81571
1384.596	7973.77605
1390.5	8135.08895
1396.404	8283.55282
1402.307	8446.7262
1408.211	8601.52078
1414.115	8734.85649
1420.018	8871.99253
1425.921	8953.75805
1431.824	8987.04762
1437.728	9032.28495
1443.63	9016.51028
1449.533	8993.79589
1455.436	8969.67242
1461.339	8941.20038
1467.241	8878.44555
1473.143	8809.04405
1479.046	8729.95114
1484.948	8636.81687
1490.85	8530.03965
1496.751	8381.88614
1502.653	8219.35228
1508.555	8000.76362
1514.456	7722.7867
1520.358	7372.41344
1526.259	7028.84232
1532.16	6645.14623
1538.061	6228.07151
1543.962	5880.18765
1549.863	5593.28063
1555.763	5358.48818
1561.664	5201.59049
1567.564	5095.8532
1573.465	5079.14989
1579.365	5081.51619
1585.265	5115.65369
1591.165	5197.32753
1597.065	5277.12399
1602.964	5351.82377
1608.864	5429.77893
1614.763	5527.43375
1620.663	5596.3433
1626.562	5629.28451
1632.461	5676.02558
1638.36	5641.27427
1644.259	5652.25475
1650.158	5584.14484
1656.056	5488.7683
1661.955	5371.06881
1667.853	5241.80175
1673.751	5126.30215
1679.649	4963.27296
1685.547	4819.91142
1691.445	4680.57524
1697.343	4560.08578
1703.241	4449.46469
