953.279	20119.6889
959.192	18028.37297
965.105	16528.90082
971.017	16021.57303
976.929	16623.75481
982.842	18301.44945
988.754	21033.00319
994.666	24826.79643
1000.578	29426.64947
1006.49	34715.95227
1012.401	40394.63502
1018.313	46058.46766
1024.224	51423.31714
1030.136	56163.95811
1036.047	59701.63064
1041.958	62030.34909
1047.869	62865.62689
1053.78	62192.10039
1059.691	60064.99745
1065.601	56811.73024
1071.512	52804.56336
1077.422	48553.16625
1083.332	44282.73891
1089.242	40140.90913
1095.152	36492.22413
1101.062	33565.70975
1106.972	31534.12501
1112.882	30432.20888
1118.791	30220.80837
1124.701	30581.6805
1130.61	30732.05648
1136.519	29456.61616
1142.428	26782.39552
1148.337	24751.28659
1154.246	24634.01858
1160.154	25811.04403
1166.063	27232.62658
1171.971	28686.0506
1177.88	29915.61786
1183.788	30690.41811
1189.696	30985.07787
1195.604	31092.19434
1201.512	31280.93241
1207.42	31592.43599
1213.327	32097.69623
1219.235	32668.55526
1225.142	32857.85736
1231.049	31835.33889
1236.957	28543.4112
1242.864	24550.38564
1248.77	22729.08302
1254.677	23395.01691
1260.584	25019.93193
1266.49	26066.06662
1272.397	26091.9177
1278.303	25270.93466
1284.209	23970.98295
1290.115	22317.05892
1296.021	20479.38367
1301.927	18558.52727
1307.833	16605.21246
1313.738	14732.85988
1319.644	12985.79013
1325.549	11378.95245
1331.454	10100.75625
1337.359	9140.89495
1343.264	8484.77346
1349.169	8167.88636
1355.074	8028.46436
1360.978	7947.53647
1366.883	7927.75224
1372.787	7931.94574
1378.692	7989.73198
1384.596	8148.48634
1390.5	8315.20014
1396.404	8471.11688
1402.307	8636.78208
1408.211	8792.44994
1414.115	8929.40792
1420.018	9071.7123
1425.921	9158.12929
1431.824	9191.39752
1437.728	9239.79435
1443.63	9222.12611
1449.533	9195.64077
1455.436	9169.86803
1461.339	9141.99058
1467.241	9078.59939
1473.143	9011.7448
1479.046	8931.30377
1484.948	8837.17023
1490.85	8729.0814
1496.751	8578.94072
1502.653	8411.02698
1508.555	8185.40715
1514.456	7898.4324
1520.358	7541.26885
1526.259	7180.42468
1532.16	6781.27736
1538.061	6348.32862
1543.962	5989.6153
1549.863	5691.56543
1555.763	5450.59042
1561.664	5284.46688
1567.564	5179.24916
1573.465	5159.9877
1579.365	5159.46571
1585.265	5193.20377
1591.165	5277.33279
1597.065	5354.13804
1602.964	5431.01439
1608.864	5518.71572
1614.763	5612.0047
1620.663	5679.38413
1626.562	5715.89331
1632.461	5762.53076
1638.36	5727.93547
1644.259	5736.28844
1650.158	5670.17857
1656.056	5577.51488
1661.955	5452.43493
1667.853	5322.73018
1673.751	5200.66829
1679.649	5034.46894
1685.547	4884.85826
1691.445	4742.38759
1697.343	4619.18171
1703.241	4500.69534
