wavelength_nm,dark_mean,water_mean_raw,water_corr,std_T_mean_2pct,std_T_std_2pct,std_S_mean_2pct,std_T_mean_4pct,std_T_std_4pct,std_S_mean_4pct,std_T_mean_6pct,std_T_std_6pct,std_S_mean_6pct,std_T_mean_8pct,std_T_std_8pct,std_S_mean_8pct,std_T_mean_10pct,std_T_std_10pct,std_S_mean_10pct,std_T_mean_12pct,std_T_std_12pct,std_S_mean_12pct,std_T_mean_14pct,std_T_std_14pct,std_S_mean_14pct,std_T_mean_16pct,std_T_std_16pct,std_S_mean_16pct,std_T_mean_18pct,std_T_std_18pct,std_S_mean_18pct,std_T_mean_20pct,std_T_std_20pct,std_S_mean_20pct,creme_soda_flat_T_mean,creme_soda_flat_T_std,creme_soda_flat_S_mean,sprite_flat_T_mean,sprite_flat_T_std,sprite_flat_S_mean,tonic_flat_T_mean,tonic_flat_T_std,tonic_flat_S_mean
1136.519,2916.90907,27886.36847,24969.4594,1.0139285705261853,0.0,0.007818277524721652,0.9749279313117191,0.0,0.007893411793092955,1.0176877095157097,0.0,0.007909438955648615,1.0140514736035922,0.0,0.00794026115897482,1.0788875588326448,0.0,0.008034051013671377,1.0381955628686321,0.0,0.008045382697378289,1.0695950183841123,0.0,0.008035702594126231,1.0574169988316349,0.0,0.008064738964156055,1.0797730950927236,0.0,0.008085450301536486,1.0972864048670958,0.0,0.008111681165706928,0.980433713804244,0.0,0.007946100274126438,1.0893747562270732,0.0,0.007979966014303879,1.0115233475542833,0.0,0.00795331790725778
1142.428,2931.2351,24957.61666,22026.38156,1.014737766891256,0.0,0.007822868181627946,0.9770384843216942,0.0,0.007906741397780742,1.0218536057956853,0.0,0.007935716288136262,1.0193844323888892,0.0,0.007973221352158985,1.0925918793004432,0.0,0.008112251586079689,1.0463888240334056,0.0,0.008096581681123425,1.0792256931943693,0.0,0.008092667435885114,1.0683868830993561,0.0,0.008130897060639266,1.0923600083601661,0.0,0.00816015967517337,1.1118196015533734,0.0,0.008196134226498994,0.9910105239468763,0.0,0.008015986748113928,1.0995342511601256,0.0,0.008041833698832957,1.0235444248461345,0.0,0.00803055155139509
1148.337,2922.12485,22719.48633,19797.36148,1.015552336463434,0.0,0.007827673911223423,0.9788684988996622,0.0,0.007918249647356535,1.0251330758812682,0.0,0.007956534938836739,1.023693663038144,0.0,0.008000140773102746,1.1042057562672745,0.0,0.008180085072528365,1.0526507172804027,0.0,0.008136392280884173,1.0868223888635717,0.0,0.008138346446204248,1.0770128977647857,0.0,0.008183847869726469,1.1021743841188587,0.0,0.008219292340972554,1.1234044064696325,0.0,0.008264709835843822,0.9993098266763075,0.0,0.00807317787355897,1.1066361266364515,0.0,0.008087464701280741,1.0327693204340278,0.0,0.008092884120143112
1154.246,2922.15962,22483.4459,19561.28628,1.016343713176317,0.0,0.00783198845451246,0.9802514527809416,0.0,0.007926237623448964,1.0273281713412208,0.0,0.007968959490911106,1.026661990743074,0.0,0.00801714031939752,1.112682892969672,0.0,0.008227425626059841,1.0565954385051564,0.0,0.008159199188053523,1.0917860206542727,0.0,0.008166070274286365,1.0826295728898403,0.0,0.008215949369962283,1.10848346164313,0.0,0.008254102593915392,1.1311676729240003,0.0,0.008307214905390626,1.0050503089641198,0.0,0.00811085990621223,1.110470478828884,0.0,0.008111602530933402,1.0388343051418305,0.0,0.00813334739939945
1160.154,2925.88021,23643.70064,20717.82043,1.0169039217640692,0.0,0.007835214170310913,0.9808972528786583,0.0,0.0079298366466061,1.0279773709142028,0.0,0.007972428421809513,1.0277300877062676,0.0,0.00802258492823927,1.1169330697719753,0.0,0.008248511953569067,1.057533777054413,0.0,0.008163373076687758,1.0933890967356967,0.0,0.008173120910642432,1.0844387850662809,0.0,0.008224051120978137,1.1103161421675507,0.0,0.008261552772267335,1.1339566442592803,0.0,0.008319418330224756,1.007438426599664,0.0,0.008126780817329548,1.110784767159551,0.0,0.008113270118283783,1.0410648206375668,0.0,0.008149581923224543
1166.063,2919.8299,25119.55067,22199.72077,1.0172202006190068,0.0,0.007837097609758642,0.9806494399603817,0.0,0.00792926908171135,1.0268023042577152,0.0,0.007968058363641346,1.026541958004354,0.0,0.008017336634933196,1.1157637577159283,0.0,0.008243596568882447,1.0549464164150644,0.0,0.008150912783327842,1.0908965712014351,0.0,0.008160957959522742,1.0816216677083974,0.0,0.008209868864213626,1.1066371756911215,0.0,0.00824394178815444,1.1305546099112418,0.0,0.008303268591530789,1.0059522633380213,0.0,0.008122405298635754,1.106983777036778,0.0,0.00809535899793704,1.0392801100744409,0.0,0.00814295424813282
1171.971,2940.95388,26682.22011,23741.266229999997,1.0171786878209168,0.0,0.007837691324539731,0.9795778992998044,0.0,0.007925029170529625,1.0240276880301076,0.0,0.007957422238905358,1.0232488745495782,0.0,0.00800319335878291,1.1089491188460254,0.0,0.008216007741155355,1.0491502769262007,0.0,0.00812503429559092,1.08452693647828,0.0,0.008132819777092827,1.0743825902400068,0.0,0.008177160180447274,1.0978603634246868,0.0,0.008205745516827354,1.1211920645592255,0.0,0.008263445215832405,1.0009004583075707,0.0,0.008101247376268435,1.099735036182409,0.0,0.00806214370017208,1.0336438076406311,0.0,0.008117258765773142
1177.88,2915.51819,28052.74185,25137.22366,1.016857693322588,0.0,0.007837129847116351,0.9780392770841044,0.0,0.00791803784825345,1.020809201618456,0.0,0.0079423482983185,1.0189148717348424,0.0,0.007982527186127098,1.0986990545512219,0.0,0.00817124480965204,1.0419582942855852,0.0,0.008089684126891298,1.07615366119276,0.0,0.008093183119494739,1.0648382814260617,0.0,0.008131096813353063,1.0867209766737242,0.0,0.008152886973166757,1.1088172653366632,0.0,0.008206351145357718,0.9941546621116236,0.0,0.008067362511874053,1.090962561208634,0.0,0.0080183412942632,1.0259361069336248,0.0,0.008077041521318058
1183.788,2925.51511,28986.12045,26060.60534,1.0164480308347292,0.0,0.00783597383647186,0.9765478260072763,0.0,0.007909701077169961,1.017921240908641,0.0,0.007925294683590633,1.0146963931561555,0.0,0.007958626669355671,1.087973667682913,0.0,0.008116654712109638,1.0351559567007103,0.0,0.00804987896798593,1.0679114730496237,0.0,0.00804774924467332,1.055395798200522,0.0,0.008078162405463721,1.0759363703798277,0.0,0.008092752355215005,1.09655991945337,0.0,0.0081401514948003,0.9872396175349807,0.0,0.008026086436125644,1.0824800524068228,0.0,0.007968872387245626,1.0176604773173632,0.0,0.008027942623769
1189.696,2922.12485,29445.59197,26523.46712,1.016091461299131,0.0,0.007834811580817624,0.9752031071656856,0.0,0.007901633252278014,1.0155622368131088,0.0,0.007909048565802884,1.0110601782831687,0.0,0.00793516757096178,1.078284886824425,0.0,0.008060954105490277,1.0293214415464327,0.0,0.008011138835196715,1.0606476893722836,0.0,0.008002917018865354,1.047051425850024,0.0,0.008025731743274145,1.066553334866104,0.0,0.008033813175563644,1.085775806724342,0.0,0.008074471979269377,0.9810755210543276,0.0,0.00798327220564601,1.075009948107824,0.0,0.007919158944380951,1.009957268268154,0.0,0.007975563849873161
1195.604,2916.26579,29716.60472,26800.338929999998,1.015833861588874,0.0,0.007834319982319298,0.9742074736072461,0.0,0.00789516213744196,1.0137639961307092,0.0,0.007895976032188279,1.0082019271470162,0.0,0.00791546763759875,1.070626227320288,0.0,0.008012651439030552,1.0247275086160692,0.0,0.00797827564946913,1.054915209824431,0.0,0.007964494912456618,1.0404350813795342,0.0,0.007980526490518966,1.0591886817668605,0.0,0.007983636294404108,1.077220213974441,0.0,0.008018077556195592,0.9758476792068197,0.0,0.00794412171855832,1.068763711090105,0.0,0.007873739434611648,1.0031300569928752,0.0,0.00792511138417045
